"","country","date","searches"
"791","Canada",2003-07-06,NA
"792","Chile",2003-07-06,4
"793","France",2003-07-06,NA
"794","Germany",2003-07-06,NA
"795","Hungary",2003-07-06,NA
"796","Japan",2003-07-06,NA
"797","Mexico",2003-07-06,NA
"798","Netherlands",2003-07-06,NA
"799","New.Zealand",2003-07-06,NA
"800","Norway",2003-07-06,NA
"801","Paraguay",2003-07-06,NA
"802","Peru",2003-07-06,371
"803","Poland",2003-07-06,NA
"804","Romania",2003-07-06,545
"805","Russia",2003-07-06,NA
"806","South.Africa",2003-07-06,NA
"807","Spain",2003-07-06,NA
"808","Sweden",2003-07-06,NA
"809","Switzerland",2003-07-06,NA
"810","Ukraine",2003-07-06,NA
"811","United.States",2003-07-06,NA
"812","Uruguay",2003-07-06,205
"813","Argentina",2003-07-13,307
"814","Australia",2003-07-13,NA
"815","Austria",2003-07-13,NA
"816","Belgium",2003-07-13,NA
"817","Bolivia",2003-07-13,475
"818","Brazil",2003-07-13,272
"819","Bulgaria",2003-07-13,NA
"820","Canada",2003-07-13,NA
"821","Chile",2003-07-13,6
"822","France",2003-07-13,NA
"823","Germany",2003-07-13,NA
"824","Hungary",2003-07-13,NA
"825","Japan",2003-07-13,NA
"826","Mexico",2003-07-13,NA
"827","Netherlands",2003-07-13,NA
"828","New.Zealand",2003-07-13,NA
"829","Norway",2003-07-13,NA
"830","Paraguay",2003-07-13,NA
"831","Peru",2003-07-13,441
"832","Poland",2003-07-13,NA
"833","Romania",2003-07-13,541
"834","Russia",2003-07-13,NA
"835","South.Africa",2003-07-13,NA
"836","Spain",2003-07-13,NA
"837","Sweden",2003-07-13,NA
"838","Switzerland",2003-07-13,NA
"839","Ukraine",2003-07-13,NA
"840","United.States",2003-07-13,NA
"841","Uruguay",2003-07-13,199
"842","Argentina",2003-07-20,239
"843","Australia",2003-07-20,NA
"844","Austria",2003-07-20,NA
"845","Belgium",2003-07-20,NA
"846","Bolivia",2003-07-20,523
"847","Brazil",2003-07-20,260
"848","Bulgaria",2003-07-20,NA
"849","Canada",2003-07-20,NA
"850","Chile",2003-07-20,4
"851","France",2003-07-20,NA
"852","Germany",2003-07-20,NA
"853","Hungary",2003-07-20,NA
"854","Japan",2003-07-20,NA
"855","Mexico",2003-07-20,NA
"856","Netherlands",2003-07-20,NA
"857","New.Zealand",2003-07-20,NA
"858","Norway",2003-07-20,NA
"859","Paraguay",2003-07-20,NA
"860","Peru",2003-07-20,394
"861","Poland",2003-07-20,NA
"862","Romania",2003-07-20,528
"863","Russia",2003-07-20,NA
"864","South.Africa",2003-07-20,NA
"865","Spain",2003-07-20,NA
"866","Sweden",2003-07-20,NA
"867","Switzerland",2003-07-20,NA
"868","Ukraine",2003-07-20,NA
"869","United.States",2003-07-20,NA
"870","Uruguay",2003-07-20,189
"871","Argentina",2003-07-27,229
"872","Australia",2003-07-27,NA
"873","Austria",2003-07-27,NA
"874","Belgium",2003-07-27,NA
"875","Bolivia",2003-07-27,520
"876","Brazil",2003-07-27,225
"877","Bulgaria",2003-07-27,NA
"878","Canada",2003-07-27,NA
"879","Chile",2003-07-27,2
"880","France",2003-07-27,NA
"881","Germany",2003-07-27,NA
"882","Hungary",2003-07-27,NA
"883","Japan",2003-07-27,NA
"884","Mexico",2003-07-27,NA
"885","Netherlands",2003-07-27,NA
"886","New.Zealand",2003-07-27,NA
"887","Norway",2003-07-27,NA
"888","Paraguay",2003-07-27,NA
"889","Peru",2003-07-27,382
"890","Poland",2003-07-27,NA
"891","Romania",2003-07-27,522
"892","Russia",2003-07-27,NA
"893","South.Africa",2003-07-27,NA
"894","Spain",2003-07-27,NA
"895","Sweden",2003-07-27,NA
"896","Switzerland",2003-07-27,NA
"897","Ukraine",2003-07-27,NA
"898","United.States",2003-07-27,NA
"899","Uruguay",2003-07-27,173
"900","Argentina",2003-08-03,235
"901","Australia",2003-08-03,NA
"902","Austria",2003-08-03,NA
"903","Belgium",2003-08-03,NA
"904","Bolivia",2003-08-03,566
"905","Brazil",2003-08-03,223
"906","Bulgaria",2003-08-03,NA
"907","Canada",2003-08-03,NA
"908","Chile",2003-08-03,3
"909","France",2003-08-03,NA
"910","Germany",2003-08-03,NA
"911","Hungary",2003-08-03,NA
"912","Japan",2003-08-03,NA
"913","Mexico",2003-08-03,NA
"914","Netherlands",2003-08-03,NA
"915","New.Zealand",2003-08-03,NA
"916","Norway",2003-08-03,NA
"917","Paraguay",2003-08-03,NA
"918","Peru",2003-08-03,388
"919","Poland",2003-08-03,NA
"920","Romania",2003-08-03,510
"921","Russia",2003-08-03,NA
"922","South.Africa",2003-08-03,NA
"923","Spain",2003-08-03,NA
"924","Sweden",2003-08-03,NA
"925","Switzerland",2003-08-03,NA
"926","Ukraine",2003-08-03,NA
"927","United.States",2003-08-03,NA
"928","Uruguay",2003-08-03,158
"929","Argentina",2003-08-10,225
"930","Australia",2003-08-10,NA
"931","Austria",2003-08-10,NA
"932","Belgium",2003-08-10,NA
"933","Bolivia",2003-08-10,557
"934","Brazil",2003-08-10,234
"935","Bulgaria",2003-08-10,NA
"936","Canada",2003-08-10,NA
"937","Chile",2003-08-10,1
"938","France",2003-08-10,NA
"939","Germany",2003-08-10,NA
"940","Hungary",2003-08-10,NA
"941","Japan",2003-08-10,NA
"942","Mexico",2003-08-10,NA
"943","Netherlands",2003-08-10,NA
"944","New.Zealand",2003-08-10,NA
"945","Norway",2003-08-10,NA
"946","Paraguay",2003-08-10,NA
"947","Peru",2003-08-10,418
"948","Poland",2003-08-10,NA
"949","Romania",2003-08-10,509
"950","Russia",2003-08-10,NA
"951","South.Africa",2003-08-10,NA
"952","Spain",2003-08-10,NA
"953","Sweden",2003-08-10,NA
"954","Switzerland",2003-08-10,NA
"955","Ukraine",2003-08-10,NA
"956","United.States",2003-08-10,NA
"957","Uruguay",2003-08-10,178
"958","Argentina",2003-08-17,201
"959","Australia",2003-08-17,NA
"960","Austria",2003-08-17,NA
"961","Belgium",2003-08-17,NA
"962","Bolivia",2003-08-17,595
"963","Brazil",2003-08-17,262
"964","Bulgaria",2003-08-17,NA
"965","Canada",2003-08-17,NA
"966","Chile",2003-08-17,0
"967","France",2003-08-17,NA
"968","Germany",2003-08-17,NA
"969","Hungary",2003-08-17,NA
"970","Japan",2003-08-17,NA
"971","Mexico",2003-08-17,NA
"972","Netherlands",2003-08-17,NA
"973","New.Zealand",2003-08-17,NA
"974","Norway",2003-08-17,NA
"975","Paraguay",2003-08-17,NA
"976","Peru",2003-08-17,383
"977","Poland",2003-08-17,NA
"978","Romania",2003-08-17,496
"979","Russia",2003-08-17,NA
"980","South.Africa",2003-08-17,NA
"981","Spain",2003-08-17,NA
"982","Sweden",2003-08-17,NA
"983","Switzerland",2003-08-17,NA
"984","Ukraine",2003-08-17,NA
"985","United.States",2003-08-17,NA
"986","Uruguay",2003-08-17,184
"987","Argentina",2003-08-24,192
"988","Australia",2003-08-24,NA
"989","Austria",2003-08-24,NA
"990","Belgium",2003-08-24,NA
"991","Bolivia",2003-08-24,578
"992","Brazil",2003-08-24,264
"993","Bulgaria",2003-08-24,NA
"994","Canada",2003-08-24,NA
"995","Chile",2003-08-24,1
"996","France",2003-08-24,NA
"997","Germany",2003-08-24,NA
"998","Hungary",2003-08-24,NA
"999","Japan",2003-08-24,NA
"1000","Mexico",2003-08-24,NA
"1001","Netherlands",2003-08-24,NA
"1002","New.Zealand",2003-08-24,NA
"1003","Norway",2003-08-24,NA
"1004","Paraguay",2003-08-24,NA
"1005","Peru",2003-08-24,468
"1006","Poland",2003-08-24,NA
"1007","Romania",2003-08-24,502
"1008","Russia",2003-08-24,NA
"1009","South.Africa",2003-08-24,NA
"1010","Spain",2003-08-24,NA
"1011","Sweden",2003-08-24,NA
"1012","Switzerland",2003-08-24,NA
"1013","Ukraine",2003-08-24,NA
"1014","United.States",2003-08-24,NA
"1015","Uruguay",2003-08-24,212
"1016","Argentina",2003-08-31,224
"1017","Australia",2003-08-31,NA
"1018","Austria",2003-08-31,NA
"1019","Belgium",2003-08-31,NA
"1020","Bolivia",2003-08-31,641
"1021","Brazil",2003-08-31,247
"1022","Bulgaria",2003-08-31,NA
"1023","Canada",2003-08-31,NA
"1024","Chile",2003-08-31,2
"1025","France",2003-08-31,NA
"1026","Germany",2003-08-31,NA
"1027","Hungary",2003-08-31,NA
"1028","Japan",2003-08-31,NA
"1029","Mexico",2003-08-31,NA
"1030","Netherlands",2003-08-31,NA
"1031","New.Zealand",2003-08-31,NA
"1032","Norway",2003-08-31,NA
"1033","Paraguay",2003-08-31,NA
"1034","Peru",2003-08-31,510
"1035","Poland",2003-08-31,NA
"1036","Romania",2003-08-31,500
"1037","Russia",2003-08-31,NA
"1038","South.Africa",2003-08-31,NA
"1039","Spain",2003-08-31,NA
"1040","Sweden",2003-08-31,NA
"1041","Switzerland",2003-08-31,NA
"1042","Ukraine",2003-08-31,NA
"1043","United.States",2003-08-31,NA
"1044","Uruguay",2003-08-31,214
"1045","Argentina",2003-09-07,210
"1046","Australia",2003-09-07,NA
"1047","Austria",2003-09-07,NA
"1048","Belgium",2003-09-07,NA
"1049","Bolivia",2003-09-07,625
"1050","Brazil",2003-09-07,246
"1051","Bulgaria",2003-09-07,NA
"1052","Canada",2003-09-07,NA
"1053","Chile",2003-09-07,2
"1054","France",2003-09-07,NA
"1055","Germany",2003-09-07,NA
"1056","Hungary",2003-09-07,NA
"1057","Japan",2003-09-07,NA
"1058","Mexico",2003-09-07,NA
"1059","Netherlands",2003-09-07,NA
"1060","New.Zealand",2003-09-07,NA
"1061","Norway",2003-09-07,NA
"1062","Paraguay",2003-09-07,NA
"1063","Peru",2003-09-07,544
"1064","Poland",2003-09-07,NA
"1065","Romania",2003-09-07,491
"1066","Russia",2003-09-07,NA
"1067","South.Africa",2003-09-07,NA
"1068","Spain",2003-09-07,NA
"1069","Sweden",2003-09-07,NA
"1070","Switzerland",2003-09-07,NA
"1071","Ukraine",2003-09-07,NA
"1072","United.States",2003-09-07,NA
"1073","Uruguay",2003-09-07,208
"1074","Argentina",2003-09-14,204
"1075","Australia",2003-09-14,NA
"1076","Austria",2003-09-14,NA
"1077","Belgium",2003-09-14,NA
"1078","Bolivia",2003-09-14,613
"1079","Brazil",2003-09-14,228
"1080","Bulgaria",2003-09-14,NA
"1081","Canada",2003-09-14,NA
"1082","Chile",2003-09-14,3
"1083","France",2003-09-14,NA
"1084","Germany",2003-09-14,NA
"1085","Hungary",2003-09-14,NA
"1086","Japan",2003-09-14,NA
"1087","Mexico",2003-09-14,NA
"1088","Netherlands",2003-09-14,NA
"1089","New.Zealand",2003-09-14,NA
"1090","Norway",2003-09-14,NA
"1091","Paraguay",2003-09-14,NA
"1092","Peru",2003-09-14,630
"1093","Poland",2003-09-14,NA
"1094","Romania",2003-09-14,490
"1095","Russia",2003-09-14,NA
"1096","South.Africa",2003-09-14,NA
"1097","Spain",2003-09-14,NA
"1098","Sweden",2003-09-14,NA
"1099","Switzerland",2003-09-14,NA
"1100","Ukraine",2003-09-14,NA
"1101","United.States",2003-09-14,NA
"1102","Uruguay",2003-09-14,182
"1103","Argentina",2003-09-21,213
"1104","Australia",2003-09-21,NA
"1105","Austria",2003-09-21,NA
"1106","Belgium",2003-09-21,NA
"1107","Bolivia",2003-09-21,607
"1108","Brazil",2003-09-21,230
"1109","Bulgaria",2003-09-21,NA
"1110","Canada",2003-09-21,NA
"1111","Chile",2003-09-21,3
"1112","France",2003-09-21,NA
"1113","Germany",2003-09-21,NA
"1114","Hungary",2003-09-21,NA
"1115","Japan",2003-09-21,NA
"1116","Mexico",2003-09-21,NA
"1117","Netherlands",2003-09-21,NA
"1118","New.Zealand",2003-09-21,NA
"1119","Norway",2003-09-21,NA
"1120","Paraguay",2003-09-21,NA
"1121","Peru",2003-09-21,576
"1122","Poland",2003-09-21,NA
"1123","Romania",2003-09-21,509
"1124","Russia",2003-09-21,NA
"1125","South.Africa",2003-09-21,NA
"1126","Spain",2003-09-21,NA
"1127","Sweden",2003-09-21,NA
"1128","Switzerland",2003-09-21,NA
"1129","Ukraine",2003-09-21,NA
"1130","United.States",2003-09-21,NA
"1131","Uruguay",2003-09-21,162
"1132","Argentina",2003-09-28,217
"1133","Australia",2003-09-28,NA
"1134","Austria",2003-09-28,515
"1135","Belgium",2003-09-28,50
"1136","Bolivia",2003-09-28,553
"1137","Brazil",2003-09-28,243
"1138","Bulgaria",2003-09-28,NA
"1139","Canada",2003-09-28,1280
"1140","Chile",2003-09-28,2
"1141","France",2003-09-28,25
"1142","Germany",2003-09-28,839
"1143","Hungary",2003-09-28,NA
"1144","Japan",2003-09-28,NA
"1145","Mexico",2003-09-28,683
"1146","Netherlands",2003-09-28,NA
"1147","New.Zealand",2003-09-28,NA
"1148","Norway",2003-09-28,NA
"1149","Paraguay",2003-09-28,NA
"1150","Peru",2003-09-28,582
"1151","Poland",2003-09-28,NA
"1152","Romania",2003-09-28,539
"1153","Russia",2003-09-28,NA
"1154","South.Africa",2003-09-28,NA
"1155","Spain",2003-09-28,26
"1156","Sweden",2003-09-28,NA
"1157","Switzerland",2003-09-28,NA
"1158","Ukraine",2003-09-28,NA
"1159","United.States",2003-09-28,902
"1160","Uruguay",2003-09-28,149
"1161","Argentina",2003-10-05,205
"1162","Australia",2003-10-05,NA
"1163","Austria",2003-10-05,752
"1164","Belgium",2003-10-05,44
"1165","Bolivia",2003-10-05,475
"1166","Brazil",2003-10-05,216
"1167","Bulgaria",2003-10-05,NA
"1168","Canada",2003-10-05,1339
"1169","Chile",2003-10-05,1
"1170","France",2003-10-05,25
"1171","Germany",2003-10-05,1040
"1172","Hungary",2003-10-05,NA
"1173","Japan",2003-10-05,NA
"1174","Mexico",2003-10-05,707
"1175","Netherlands",2003-10-05,25
"1176","New.Zealand",2003-10-05,NA
"1177","Norway",2003-10-05,NA
"1178","Paraguay",2003-10-05,NA
"1179","Peru",2003-10-05,450
"1180","Poland",2003-10-05,NA
"1181","Romania",2003-10-05,642
"1182","Russia",2003-10-05,NA
"1183","South.Africa",2003-10-05,NA
"1184","Spain",2003-10-05,23
"1185","Sweden",2003-10-05,NA
"1186","Switzerland",2003-10-05,NA
"1187","Ukraine",2003-10-05,NA
"1188","United.States",2003-10-05,952
"1189","Uruguay",2003-10-05,147
"1190","Argentina",2003-10-12,174
"1191","Australia",2003-10-12,NA
"1192","Austria",2003-10-12,720
"1193","Belgium",2003-10-12,63
"1194","Bolivia",2003-10-12,448
"1195","Brazil",2003-10-12,206
"1196","Bulgaria",2003-10-12,NA
"1197","Canada",2003-10-12,1451
"1198","Chile",2003-10-12,1
"1199","France",2003-10-12,30
"1200","Germany",2003-10-12,1171
"1201","Hungary",2003-10-12,NA
"1202","Japan",2003-10-12,NA
"1203","Mexico",2003-10-12,800
"1204","Netherlands",2003-10-12,22
"1205","New.Zealand",2003-10-12,NA
"1206","Norway",2003-10-12,NA
"1207","Paraguay",2003-10-12,NA
"1208","Peru",2003-10-12,472
"1209","Poland",2003-10-12,NA
"1210","Romania",2003-10-12,706
"1211","Russia",2003-10-12,NA
"1212","South.Africa",2003-10-12,NA
"1213","Spain",2003-10-12,43
"1214","Sweden",2003-10-12,NA
"1215","Switzerland",2003-10-12,NA
"1216","Ukraine",2003-10-12,NA
"1217","United.States",2003-10-12,1092
"1218","Uruguay",2003-10-12,136
"1219","Argentina",2003-10-19,178
"1220","Australia",2003-10-19,NA
"1221","Austria",2003-10-19,727
"1222","Belgium",2003-10-19,112
"1223","Bolivia",2003-10-19,405
"1224","Brazil",2003-10-19,252
"1225","Bulgaria",2003-10-19,NA
"1226","Canada",2003-10-19,1593
"1227","Chile",2003-10-19,1
"1228","France",2003-10-19,81
"1229","Germany",2003-10-19,1310
"1230","Hungary",2003-10-19,NA
"1231","Japan",2003-10-19,NA
"1232","Mexico",2003-10-19,858
"1233","Netherlands",2003-10-19,19
"1234","New.Zealand",2003-10-19,NA
"1235","Norway",2003-10-19,NA
"1236","Paraguay",2003-10-19,NA
"1237","Peru",2003-10-19,395
"1238","Poland",2003-10-19,NA
"1239","Romania",2003-10-19,702
"1240","Russia",2003-10-19,NA
"1241","South.Africa",2003-10-19,NA
"1242","Spain",2003-10-19,46
"1243","Sweden",2003-10-19,NA
"1244","Switzerland",2003-10-19,NA
"1245","Ukraine",2003-10-19,NA
"1246","United.States",2003-10-19,1209
"1247","Uruguay",2003-10-19,142
"1248","Argentina",2003-10-26,178
"1249","Australia",2003-10-26,NA
"1250","Austria",2003-10-26,710
"1251","Belgium",2003-10-26,54
"1252","Bolivia",2003-10-26,366
"1253","Brazil",2003-10-26,233
"1254","Bulgaria",2003-10-26,NA
"1255","Canada",2003-10-26,1895
"1256","Chile",2003-10-26,2
"1257","France",2003-10-26,82
"1258","Germany",2003-10-26,1210
"1259","Hungary",2003-10-26,NA
"1260","Japan",2003-10-26,9
"1261","Mexico",2003-10-26,755
"1262","Netherlands",2003-10-26,19
"1263","New.Zealand",2003-10-26,NA
"1264","Norway",2003-10-26,NA
"1265","Paraguay",2003-10-26,NA
"1266","Peru",2003-10-26,385
"1267","Poland",2003-10-26,NA
"1268","Romania",2003-10-26,736
"1269","Russia",2003-10-26,NA
"1270","South.Africa",2003-10-26,NA
"1271","Spain",2003-10-26,77
"1272","Sweden",2003-10-26,NA
"1273","Switzerland",2003-10-26,NA
"1274","Ukraine",2003-10-26,NA
"1275","United.States",2003-10-26,1249
"1276","Uruguay",2003-10-26,157
"1277","Argentina",2003-11-02,184
"1278","Australia",2003-11-02,NA
"1279","Austria",2003-11-02,608
"1280","Belgium",2003-11-02,70
"1281","Bolivia",2003-11-02,400
"1282","Brazil",2003-11-02,230
"1283","Bulgaria",2003-11-02,NA
"1284","Canada",2003-11-02,1995
"1285","Chile",2003-11-02,2
"1286","France",2003-11-02,48
"1287","Germany",2003-11-02,1055
"1288","Hungary",2003-11-02,NA
"1289","Japan",2003-11-02,14
"1290","Mexico",2003-11-02,843
"1291","Netherlands",2003-11-02,18
"1292","New.Zealand",2003-11-02,NA
"1293","Norway",2003-11-02,NA
"1294","Paraguay",2003-11-02,NA
"1295","Peru",2003-11-02,364
"1296","Poland",2003-11-02,NA
"1297","Romania",2003-11-02,677
"1298","Russia",2003-11-02,NA
"1299","South.Africa",2003-11-02,NA
"1300","Spain",2003-11-02,130
"1301","Sweden",2003-11-02,NA
"1302","Switzerland",2003-11-02,17
"1303","Ukraine",2003-11-02,NA
"1304","United.States",2003-11-02,1374
"1305","Uruguay",2003-11-02,154
"1306","Argentina",2003-11-09,166
"1307","Australia",2003-11-09,NA
"1308","Austria",2003-11-09,661
"1309","Belgium",2003-11-09,74
"1310","Bolivia",2003-11-09,427
"1311","Brazil",2003-11-09,218
"1312","Bulgaria",2003-11-09,NA
"1313","Canada",2003-11-09,2335
"1314","Chile",2003-11-09,4
"1315","France",2003-11-09,146
"1316","Germany",2003-11-09,1103
"1317","Hungary",2003-11-09,NA
"1318","Japan",2003-11-09,17
"1319","Mexico",2003-11-09,957
"1320","Netherlands",2003-11-09,22
"1321","New.Zealand",2003-11-09,NA
"1322","Norway",2003-11-09,NA
"1323","Paraguay",2003-11-09,NA
"1324","Peru",2003-11-09,380
"1325","Poland",2003-11-09,NA
"1326","Romania",2003-11-09,655
"1327","Russia",2003-11-09,NA
"1328","South.Africa",2003-11-09,NA
"1329","Spain",2003-11-09,141
"1330","Sweden",2003-11-09,NA
"1331","Switzerland",2003-11-09,20
"1332","Ukraine",2003-11-09,NA
"1333","United.States",2003-11-09,1702
"1334","Uruguay",2003-11-09,136
"1335","Argentina",2003-11-16,149
"1336","Australia",2003-11-16,NA
"1337","Austria",2003-11-16,708
"1338","Belgium",2003-11-16,133
"1339","Bolivia",2003-11-16,424
"1340","Brazil",2003-11-16,239
"1341","Bulgaria",2003-11-16,NA
"1342","Canada",2003-11-16,2731
"1343","Chile",2003-11-16,1
"1344","France",2003-11-16,274
"1345","Germany",2003-11-16,1142
"1346","Hungary",2003-11-16,NA
"1347","Japan",2003-11-16,22
"1348","Mexico",2003-11-16,894
"1349","Netherlands",2003-11-16,23
"1350","New.Zealand",2003-11-16,NA
"1351","Norway",2003-11-16,NA
"1352","Paraguay",2003-11-16,NA
"1353","Peru",2003-11-16,351
"1354","Poland",2003-11-16,NA
"1355","Romania",2003-11-16,725
"1356","Russia",2003-11-16,NA
"1357","South.Africa",2003-11-16,NA
"1358","Spain",2003-11-16,170
"1359","Sweden",2003-11-16,NA
"1360","Switzerland",2003-11-16,19
"1361","Ukraine",2003-11-16,NA
"1362","United.States",2003-11-16,2148
"1363","Uruguay",2003-11-16,138
"1364","Argentina",2003-11-23,133
"1365","Australia",2003-11-23,NA
"1366","Austria",2003-11-23,822
"1367","Belgium",2003-11-23,273
"1368","Bolivia",2003-11-23,408
"1369","Brazil",2003-11-23,201
"1370","Bulgaria",2003-11-23,NA
"1371","Canada",2003-11-23,3138
"1372","Chile",2003-11-23,2
"1373","France",2003-11-23,877
"1374","Germany",2003-11-23,991
"1375","Hungary",2003-11-23,NA
"1376","Japan",2003-11-23,25
"1377","Mexico",2003-11-23,880
"1378","Netherlands",2003-11-23,24
"1379","New.Zealand",2003-11-23,NA
"1380","Norway",2003-11-23,NA
"1381","Paraguay",2003-11-23,NA
"1382","Peru",2003-11-23,327
"1383","Poland",2003-11-23,NA
"1384","Romania",2003-11-23,788
"1385","Russia",2003-11-23,NA
"1386","South.Africa",2003-11-23,NA
"1387","Spain",2003-11-23,158
"1388","Sweden",2003-11-23,NA
"1389","Switzerland",2003-11-23,20
"1390","Ukraine",2003-11-23,NA
"1391","United.States",2003-11-23,2968
"1392","Uruguay",2003-11-23,134
"1393","Argentina",2003-11-30,123
"1394","Australia",2003-11-30,NA
"1395","Austria",2003-11-30,652
"1396","Belgium",2003-11-30,725
"1397","Bolivia",2003-11-30,388
"1398","Brazil",2003-11-30,177
"1399","Bulgaria",2003-11-30,NA
"1400","Canada",2003-11-30,4229
"1401","Chile",2003-11-30,2
"1402","France",2003-11-30,1282
"1403","Germany",2003-11-30,1071
"1404","Hungary",2003-11-30,NA
"1405","Japan",2003-11-30,33
"1406","Mexico",2003-11-30,979
"1407","Netherlands",2003-11-30,55
"1408","New.Zealand",2003-11-30,NA
"1409","Norway",2003-11-30,NA
"1410","Paraguay",2003-11-30,NA
"1411","Peru",2003-11-30,316
"1412","Poland",2003-11-30,NA
"1413","Romania",2003-11-30,844
"1414","Russia",2003-11-30,NA
"1415","South.Africa",2003-11-30,NA
"1416","Spain",2003-11-30,73
"1417","Sweden",2003-11-30,NA
"1418","Switzerland",2003-11-30,42
"1419","Ukraine",2003-11-30,NA
"1420","United.States",2003-11-30,3524
"1421","Uruguay",2003-11-30,124
"1422","Argentina",2003-12-07,121
"1423","Australia",2003-12-07,NA
"1424","Austria",2003-12-07,719
"1425","Belgium",2003-12-07,832
"1426","Bolivia",2003-12-07,368
"1427","Brazil",2003-12-07,154
"1428","Bulgaria",2003-12-07,NA
"1429","Canada",2003-12-07,5303
"1430","Chile",2003-12-07,1
"1431","France",2003-12-07,634
"1432","Germany",2003-12-07,1287
"1433","Hungary",2003-12-07,NA
"1434","Japan",2003-12-07,47
"1435","Mexico",2003-12-07,1025
"1436","Netherlands",2003-12-07,121
"1437","New.Zealand",2003-12-07,NA
"1438","Norway",2003-12-07,NA
"1439","Paraguay",2003-12-07,NA
"1440","Peru",2003-12-07,375
"1441","Poland",2003-12-07,NA
"1442","Romania",2003-12-07,1165
"1443","Russia",2003-12-07,NA
"1444","South.Africa",2003-12-07,NA
"1445","Spain",2003-12-07,83
"1446","Sweden",2003-12-07,NA
"1447","Switzerland",2003-12-07,110
"1448","Ukraine",2003-12-07,NA
"1449","United.States",2003-12-07,5389
"1450","Uruguay",2003-12-07,130
"1451","Argentina",2003-12-14,109
"1452","Australia",2003-12-14,NA
"1453","Austria",2003-12-14,862
"1454","Belgium",2003-12-14,729
"1455","Bolivia",2003-12-14,344
"1456","Brazil",2003-12-14,137
"1457","Bulgaria",2003-12-14,NA
